alignment model score count replica lf domain
NWMn natural 1650 58 0 90 0
NWMn natural 1660 118 0 90 0
NWMn natural 1670 60 0 90 0
NWMn natural 1680 104 0 90 0
NWMn natural 1690 49 0 90 0
NWMn natural 1700 3155 0 90 0
NWMn natural 1710 35 0 90 0
NWMn natural 1720 61 0 90 0
NWMn natural 1730 35 0 90 0
NWMn natural 1740 46 0 90 0
NWMn natural 1750 48 0 90 0
NWMn natural 1760 65 0 90 0
NWMn natural 1770 33 0 90 0
NWMn natural 1780 64 0 90 0
NWMn natural 1790 41 0 90 0
NWMn natural 1800 997 0 90 0
NWMn natural 1810 24 0 90 0
NWMn natural 1820 41 0 90 0
NWMn natural 1830 30 0 90 0
NWMn natural 1840 45 0 90 0
NWMn natural 1850 28 0 90 0
NWMn natural 1860 46 0 90 0
NWMn natural 1870 36 0 90 0
NWMn natural 1880 49 0 90 0
NWMn natural 1890 28 0 90 0
NWMn natural 1900 304 0 90 0
NWMn natural 1910 26 0 90 0
NWMn natural 1920 44 0 90 0
NWMn natural 1930 15 0 90 0
NWMn natural 1940 46 0 90 0
NWMn natural 1950 19 0 90 0
NWMn natural 1960 48 0 90 0
NWMn natural 1970 25 0 90 0
NWMn natural 1980 45 0 90 0
NWMn natural 1990 23 0 90 0
NWMn natural 2000 108 0 90 0
NWMn natural 2010 25 0 90 0
NWMn natural 2020 32 0 90 0
NWMn natural 2030 24 0 90 0
NWMn natural 2040 32 0 90 0
NWMn natural 2050 18 0 90 0
NWMn natural 2060 28 0 90 0
NWMn natural 2070 28 0 90 0
NWMn natural 2080 44 0 90 0
NWMn natural 2090 20 0 90 0
NWMn natural 2100 68 0 90 0
NWMn natural 2110 20 0 90 0
NWMn natural 2120 33 0 90 0
NWMn natural 2130 11 0 90 0
NWMn natural 2140 20 0 90 0
NWMn natural 2150 18 0 90 0
NWMn natural 2160 29 0 90 0
NWMn natural 2170 14 0 90 0
NWMn natural 2180 27 0 90 0
NWMn natural 2190 10 0 90 0
NWMn natural 2200 40 0 90 0
NWMn natural 2210 8 0 90 0
NWMn natural 2220 27 0 90 0
NWMn natural 2230 9 0 90 0
NWMn natural 2240 25 0 90 0
NWMn natural 2250 15 0 90 0
NWMn natural 2260 35 0 90 0
NWMn natural 2270 21 0 90 0
NWMn natural 2280 30 0 90 0
NWMn natural 2290 17 0 90 0
NWMn natural 2300 36 0 90 0
NWMn natural 2310 8 0 90 0
NWMn natural 2320 29 0 90 0
NWMn natural 2330 11 0 90 0
NWMn natural 2340 27 0 90 0
NWMn natural 2350 11 0 90 0
NWMn natural 2360 28 0 90 0
NWMn natural 2370 14 0 90 0
NWMn natural 2380 23 0 90 0
NWMn natural 2390 9 0 90 0
NWMn natural 2400 31 0 90 0
NWMn natural 2410 13 0 90 0
NWMn natural 2420 18 0 90 0
NWMn natural 2430 7 0 90 0
NWMn natural 2440 18 0 90 0
NWMn natural 2450 10 0 90 0
NWMn natural 2460 18 0 90 0
NWMn natural 2470 12 0 90 0
NWMn natural 2480 15 0 90 0
NWMn natural 2490 8 0 90 0
NWMn natural 2500 21 0 90 0
NWMn natural 2510 10 0 90 0
NWMn natural 2520 18 0 90 0
NWMn natural 2530 5 0 90 0
NWMn natural 2540 25 0 90 0
NWMn natural 2550 8 0 90 0
NWMn natural 2560 18 0 90 0
NWMn natural 2570 7 0 90 0
NWMn natural 2580 20 0 90 0
NWMn natural 2590 5 0 90 0
NWMn natural 2600 20 0 90 0
NWMn natural 2610 8 0 90 0
NWMn natural 2620 14 0 90 0
NWMn natural 2630 10 0 90 0
NWMn natural 2640 17 0 90 0
NWMn natural 2650 4 0 90 0
NWMn natural 2660 20 0 90 0
NWMn natural 2670 8 0 90 0
NWMn natural 2680 28 0 90 0
NWMn natural 2690 9 0 90 0
NWMn natural 2700 30 0 90 0
NWMn natural 2710 5 0 90 0
NWMn natural 2720 11 0 90 0
NWMn natural 2730 4 0 90 0
NWMn natural 2740 12 0 90 0
NWMn natural 2750 9 0 90 0
NWMn natural 2760 17 0 90 0
NWMn natural 2770 4 0 90 0
NWMn natural 2780 17 0 90 0
NWMn natural 2790 5 0 90 0
NWMn natural 2800 19 0 90 0
NWMn natural 2810 3 0 90 0
NWMn natural 2820 16 0 90 0
NWMn natural 2830 5 0 90 0
NWMn natural 2840 16 0 90 0
NWMn natural 2850 8 0 90 0
NWMn natural 2860 6 0 90 0
NWMn natural 2870 3 0 90 0
NWMn natural 2880 14 0 90 0
NWMn natural 2890 3 0 90 0
NWMn natural 2900 26 0 90 0
NWMn natural 2910 5 0 90 0
NWMn natural 2920 9 0 90 0
NWMn natural 2930 2 0 90 0
NWMn natural 2940 13 0 90 0
NWMn natural 2950 2 0 90 0
NWMn natural 2960 5 0 90 0
NWMn natural 2970 4 0 90 0
NWMn natural 2980 16 0 90 0
NWMn natural 2990 3 0 90 0
NWMn natural 3000 21 0 90 0
NWMn natural 3010 4 0 90 0
NWMn natural 3020 10 0 90 0
NWMn natural 3030 2 0 90 0
NWMn natural 3040 10 0 90 0
NWMn natural 3050 6 0 90 0
NWMn natural 3060 16 0 90 0
NWMn natural 3070 1 0 90 0
NWMn natural 3080 12 0 90 0
NWMn natural 3090 4 0 90 0
NWMn natural 3100 7 0 90 0
NWMn natural 3110 4 0 90 0
NWMn natural 3120 13 0 90 0
NWMn natural 3130 4 0 90 0
NWMn natural 3140 10 0 90 0
NWMn natural 3150 3 0 90 0
NWMn natural 3160 6 0 90 0
NWMn natural 3170 3 0 90 0
NWMn natural 3180 16 0 90 0
NWMn natural 3190 1 0 90 0
NWMn natural 3200 14 0 90 0
NWMn natural 3210 2 0 90 0
NWMn natural 3220 10 0 90 0
NWMn natural 3230 2 0 90 0
NWMn natural 3240 7 0 90 0
NWMn natural 3250 3 0 90 0
NWMn natural 3260 6 0 90 0
NWMn natural 3270 3 0 90 0
NWMn natural 3280 6 0 90 0
NWMn natural 3290 2 0 90 0
NWMn natural 3300 14 0 90 0
NWMn natural 3310 2 0 90 0
NWMn natural 3320 11 0 90 0
NWMn natural 3330 1 0 90 0
NWMn natural 3340 8 0 90 0
NWMn natural 3350 4 0 90 0
NWMn natural 3360 9 0 90 0
NWMn natural 3370 1 0 90 0
NWMn natural 3380 8 0 90 0
NWMn natural 3390 4 0 90 0
NWMn natural 3400 19 0 90 0
NWMn natural 3410 2 0 90 0
NWMn natural 3420 5 0 90 0
NWMn natural 3430 1 0 90 0
NWMn natural 3440 7 0 90 0
NWMn natural 3450 7 0 90 0
NWMn natural 3460 6 0 90 0
NWMn natural 3470 4 0 90 0
NWMn natural 3480 10 0 90 0
NWMn natural 3490 3 0 90 0
NWMn natural 3500 19 0 90 0
NWMn natural 3510 1 0 90 0
NWMn natural 3520 5 0 90 0
NWMn natural 3530 2 0 90 0
NWMn natural 3540 4 0 90 0
NWMn natural 3560 9 0 90 0
NWMn natural 3570 2 0 90 0
NWMn natural 3580 5 0 90 0
NWMn natural 3590 2 0 90 0
NWMn natural 3600 9 0 90 0
NWMn natural 3610 1 0 90 0
NWMn natural 3620 6 0 90 0
NWMn natural 3630 1 0 90 0
NWMn natural 3640 9 0 90 0
NWMn natural 3650 1 0 90 0
NWMn natural 3660 4 0 90 0
NWMn natural 3680 4 0 90 0
NWMn natural 3690 1 0 90 0
NWMn natural 3700 9 0 90 0
NWMn natural 3720 6 0 90 0
NWMn natural 3730 1 0 90 0
NWMn natural 3740 6 0 90 0
NWMn natural 3750 1 0 90 0
NWMn natural 3760 9 0 90 0
NWMn natural 3770 1 0 90 0
NWMn natural 3780 7 0 90 0
NWMn natural 3790 2 0 90 0
NWMn natural 3800 6 0 90 0
NWMn natural 3810 1 0 90 0
NWMn natural 3820 3 0 90 0
NWMn natural 3830 1 0 90 0
NWMn natural 3840 8 0 90 0
NWMn natural 3850 1 0 90 0
NWMn natural 3860 2 0 90 0
NWMn natural 3880 4 0 90 0
NWMn natural 3890 1 0 90 0
NWMn natural 3900 5 0 90 0
NWMn natural 3920 7 0 90 0
NWMn natural 3940 2 0 90 0
NWMn natural 3950 1 0 90 0
NWMn natural 3960 9 0 90 0
NWMn natural 3980 7 0 90 0
NWMn natural 3990 3 0 90 0
NWMn natural 4000 9 0 90 0
NWMn natural 4010 1 0 90 0
NWMn natural 4020 6 0 90 0
NWMn natural 4030 1 0 90 0
NWMn natural 4040 3 0 90 0
NWMn natural 4060 5 0 90 0
NWMn natural 4080 5 0 90 0
NWMn natural 4090 1 0 90 0
NWMn natural 4100 1 0 90 0
NWMn natural 4120 3 0 90 0
NWMn natural 4140 2 0 90 0
NWMn natural 4160 3 0 90 0
NWMn natural 4180 3 0 90 0
NWMn natural 4190 1 0 90 0
NWMn natural 4200 6 0 90 0
NWMn natural 4210 2 0 90 0
NWMn natural 4220 3 0 90 0
NWMn natural 4240 5 0 90 0
NWMn natural 4260 7 0 90 0
NWMn natural 4270 1 0 90 0
NWMn natural 4280 4 0 90 0
NWMn natural 4300 4 0 90 0
NWMn natural 4310 1 0 90 0
NWMn natural 4320 3 0 90 0
NWMn natural 4330 1 0 90 0
NWMn natural 4340 3 0 90 0
NWMn natural 4360 2 0 90 0
NWMn natural 4380 4 0 90 0
NWMn natural 4400 6 0 90 0
NWMn natural 4410 1 0 90 0
NWMn natural 4420 3 0 90 0
NWMn natural 4450 1 0 90 0
NWMn natural 4460 5 0 90 0
NWMn natural 4480 1 0 90 0
NWMn natural 4500 2 0 90 0
NWMn natural 4520 5 0 90 0
NWMn natural 4540 2 0 90 0
NWMn natural 4560 4 0 90 0
NWMn natural 4580 4 0 90 0
NWMn natural 4590 1 0 90 0
NWMn natural 4600 4 0 90 0
NWMn natural 4620 2 0 90 0
NWMn natural 4630 1 0 90 0
NWMn natural 4640 4 0 90 0
NWMn natural 4660 2 0 90 0
NWMn natural 4670 1 0 90 0
NWMn natural 4680 1 0 90 0
NWMn natural 4700 5 0 90 0
NWMn natural 4740 1 0 90 0
NWMn natural 4760 3 0 90 0
NWMn natural 4780 4 0 90 0
NWMn natural 4790 1 0 90 0
NWMn natural 4800 2 0 90 0
NWMn natural 4820 2 0 90 0
NWMn natural 4890 1 0 90 0
NWMn natural 4900 1 0 90 0
NWMn natural 4920 2 0 90 0
NWMn natural 4940 2 0 90 0
NWMn natural 4960 3 0 90 0
NWMn natural 4980 1 0 90 0
NWMn natural 5000 1 0 90 0
NWMn natural 5020 2 0 90 0
NWMn natural 5040 5 0 90 0
NWMn natural 5060 1 0 90 0
NWMn natural 5080 1 0 90 0
NWMn natural 5100 3 0 90 0
NWMn natural 5120 1 0 90 0
NWMn natural 5140 1 0 90 0
NWMn natural 5170 1 0 90 0
NWMn natural 5200 1 0 90 0
NWMn natural 5260 4 0 90 0
NWMn natural 5280 1 0 90 0
NWMn natural 5300 1 0 90 0
NWMn natural 5320 1 0 90 0
NWMn natural 5360 1 0 90 0
NWMn natural 5380 1 0 90 0
NWMn natural 5400 4 0 90 0
NWMn natural 5460 1 0 90 0
NWMn natural 5540 1 0 90 0
NWMn natural 5600 1 0 90 0
NWMn natural 5620 2 0 90 0
NWMn natural 5660 1 0 90 0
NWMn natural 5680 2 0 90 0
NWMn natural 5780 1 0 90 0
NWMn natural 5800 1 0 90 0
NWMn natural 5900 2 0 90 0
NWMn natural 5940 1 0 90 0
NWMn natural 5960 2 0 90 0
NWMn natural 5980 3 0 90 0
NWMn natural 6000 2 0 90 0
NWMn natural 6040 1 0 90 0
NWMn natural 6100 2 0 90 0
NWMn natural 6120 3 0 90 0
NWMn natural 6160 2 0 90 0
NWMn natural 6240 1 0 90 0
NWMn natural 6460 1 0 90 0
NWMn natural 6620 1 0 90 0
NWMn natural 6700 1 0 90 0
NWMn natural 6820 1 0 90 0
NWMn natural 6880 1 0 90 0
NWMn natural 7300 1 0 90 0
NWMn natural 7380 1 0 90 0
NWMn natural 7400 1 0 90 0
NWMn natural 8100 1 0 90 0
NWMn G_model 0 3488 0 90 0
NWMn G_model 10 495 0 90 0
NWMn G_model 20 1112 0 90 0
NWMn G_model 30 724 0 90 0
NWMn G_model 40 1799 0 90 0
NWMn G_model 50 1037 0 90 0
NWMn G_model 60 2948 0 90 0
NWMn G_model 70 1480 0 90 0
NWMn G_model 80 4897 0 90 0
NWMn G_model 90 2130 0 90 0
NWMn G_model 100 128408 0 90 0
NWMn G_model 110 14471 0 90 0
NWMn G_model 120 26322 0 90 0
NWMn G_model 130 18425 0 90 0
NWMn G_model 140 36862 0 90 0
NWMn G_model 150 23103 0 90 0
NWMn G_model 160 52190 0 90 0
NWMn G_model 170 27910 0 90 0
NWMn G_model 180 75387 0 90 0
NWMn G_model 190 32679 0 90 0
NWMn G_model 200 1158215 0 90 0
NWMn G_model 210 99129 0 90 0
NWMn G_model 220 161904 0 90 0
NWMn G_model 230 115216 0 90 0
NWMn G_model 240 206567 0 90 0
NWMn G_model 250 130411 0 90 0
NWMn G_model 260 269401 0 90 0
NWMn G_model 270 142783 0 90 0
NWMn G_model 280 354610 0 90 0
NWMn G_model 290 148366 0 90 0
NWMn G_model 300 4417737 0 90 0
NWMn G_model 310 283221 0 90 0
NWMn G_model 320 433519 0 90 0
NWMn G_model 330 309774 0 90 0
NWMn G_model 340 526967 0 90 0
NWMn G_model 350 330601 0 90 0
NWMn G_model 360 649014 0 90 0
NWMn G_model 370 336350 0 90 0
NWMn G_model 380 806318 0 90 0
NWMn G_model 390 317252 0 90 0
NWMn G_model 400 9441052 0 90 0
NWMn G_model 410 446025 0 90 0
NWMn G_model 420 667728 0 90 0
NWMn G_model 430 468334 0 90 0
NWMn G_model 440 787051 0 90 0
NWMn G_model 450 478779 0 90 0
NWMn G_model 460 935611 0 90 0
NWMn G_model 470 465928 0 90 0
NWMn G_model 480 1126210 0 90 0
NWMn G_model 490 412489 0 90 0
NWMn G_model 500 13443503 0 90 0
NWMn G_model 510 454793 0 90 0
NWMn G_model 520 691756 0 90 0
NWMn G_model 530 469852 0 90 0
NWMn G_model 540 801186 0 90 0
NWMn G_model 550 466700 0 90 0
NWMn G_model 560 937162 0 90 0
NWMn G_model 570 439491 0 90 0
NWMn G_model 580 1105379 0 90 0
NWMn G_model 590 369064 0 90 0
NWMn G_model 600 14234655 0 90 0
NWMn G_model 610 338902 0 90 0
NWMn G_model 620 533393 0 90 0
NWMn G_model 630 346428 0 90 0
NWMn G_model 640 615705 0 90 0
NWMn G_model 650 337928 0 90 0
NWMn G_model 660 713651 0 90 0
NWMn G_model 670 311161 0 90 0
NWMn G_model 680 831697 0 90 0
NWMn G_model 690 251991 0 90 0
NWMn G_model 700 12029976 0 90 0
NWMn G_model 710 198007 0 90 0
NWMn G_model 720 327343 0 90 0
NWMn G_model 730 199631 0 90 0
NWMn G_model 740 376881 0 90 0
NWMn G_model 750 194615 0 90 0
NWMn G_model 760 436308 0 90 0
NWMn G_model 770 175767 0 90 0
NWMn G_model 780 509520 0 90 0
NWMn G_model 790 138499 0 90 0
NWMn G_model 800 8488839 0 90 0
NWMn G_model 810 94315 0 90 0
NWMn G_model 820 168004 0 90 0
NWMn G_model 830 95203 0 90 0
NWMn G_model 840 194486 0 90 0
NWMn G_model 850 92625 0 90 0
NWMn G_model 860 225187 0 90 0
NWMn G_model 870 82095 0 90 0
NWMn G_model 880 262329 0 90 0
NWMn G_model 890 63512 0 90 0
NWMn G_model 900 5172953 0 90 0
NWMn G_model 910 38368 0 90 0
NWMn G_model 920 73424 0 90 0
NWMn G_model 930 38844 0 90 0
NWMn G_model 940 85775 0 90 0
NWMn G_model 950 37661 0 90 0
NWMn G_model 960 100578 0 90 0
NWMn G_model 970 33623 0 90 0
NWMn G_model 980 117626 0 90 0
NWMn G_model 990 25294 0 90 0
NWMn G_model 1000 2773542 0 90 0
NWMn G_model 1010 13639 0 90 0
NWMn G_model 1020 28299 0 90 0
NWMn G_model 1030 13622 0 90 0
NWMn G_model 1040 33335 0 90 0
NWMn G_model 1050 13458 0 90 0
NWMn G_model 1060 39506 0 90 0
NWMn G_model 1070 11948 0 90 0
NWMn G_model 1080 46770 0 90 0
NWMn G_model 1090 8863 0 90 0
NWMn G_model 1100 1331573 0 90 0
NWMn G_model 1110 4410 0 90 0
NWMn G_model 1120 9787 0 90 0
NWMn G_model 1130 4439 0 90 0
NWMn G_model 1140 11676 0 90 0
NWMn G_model 1150 4347 0 90 0
NWMn G_model 1160 13904 0 90 0
NWMn G_model 1170 3691 0 90 0
NWMn G_model 1180 16791 0 90 0
NWMn G_model 1190 2709 0 90 0
NWMn G_model 1200 576765 0 90 0
NWMn G_model 1210 1238 0 90 0
NWMn G_model 1220 3082 0 90 0
NWMn G_model 1230 1200 0 90 0
NWMn G_model 1240 3651 0 90 0
NWMn G_model 1250 1235 0 90 0
NWMn G_model 1260 4417 0 90 0
NWMn G_model 1270 1070 0 90 0
NWMn G_model 1280 5482 0 90 0
NWMn G_model 1290 790 0 90 0
NWMn G_model 1300 228526 0 90 0
NWMn G_model 1310 312 0 90 0
NWMn G_model 1320 870 0 90 0
NWMn G_model 1330 324 0 90 0
NWMn G_model 1340 1114 0 90 0
NWMn G_model 1350 340 0 90 0
NWMn G_model 1360 1367 0 90 0
NWMn G_model 1370 278 0 90 0
NWMn G_model 1380 1612 0 90 0
NWMn G_model 1390 238 0 90 0
NWMn G_model 1400 83596 0 90 0
NWMn G_model 1410 71 0 90 0
NWMn G_model 1420 215 0 90 0
NWMn G_model 1430 64 0 90 0
NWMn G_model 1440 306 0 90 0
NWMn G_model 1450 75 0 90 0
NWMn G_model 1460 348 0 90 0
NWMn G_model 1470 60 0 90 0
NWMn G_model 1480 413 0 90 0
NWMn G_model 1490 57 0 90 0
NWMn G_model 1500 27703 0 90 0
NWMn G_model 1510 14 0 90 0
NWMn G_model 1520 55 0 90 0
NWMn G_model 1530 13 0 90 0
NWMn G_model 1540 55 0 90 0
NWMn G_model 1550 15 0 90 0
NWMn G_model 1560 82 0 90 0
NWMn G_model 1570 18 0 90 0
NWMn G_model 1580 114 0 90 0
NWMn G_model 1590 11 0 90 0
NWMn G_model 1600 8757 0 90 0
NWMn G_model 1610 2 0 90 0
NWMn G_model 1620 16 0 90 0
NWMn G_model 1630 3 0 90 0
NWMn G_model 1640 11 0 90 0
NWMn G_model 1650 3 0 90 0
NWMn G_model 1660 22 0 90 0
NWMn G_model 1670 6 0 90 0
NWMn G_model 1680 36 0 90 0
NWMn G_model 1700 2563 0 90 0
NWMn G_model 1730 1 0 90 0
NWMn G_model 1740 2 0 90 0
NWMn G_model 1750 1 0 90 0
NWMn G_model 1760 5 0 90 0
NWMn G_model 1780 9 0 90 0
NWMn G_model 1790 2 0 90 0
NWMn G_model 1800 703 0 90 0
NWMn G_model 1850 1 0 90 0
NWMn G_model 1870 1 0 90 0
NWMn G_model 1880 1 0 90 0
NWMn G_model 1900 180 0 90 0
NWMn G_model 1940 1 0 90 0
NWMn G_model 1960 1 0 90 0
NWMn G_model 1980 1 0 90 0
NWMn G_model 2000 45 0 90 0
NWMn G_model 2100 6 0 90 0
NWMn G_model 2200 2 0 90 0
NWMn P_model 0 6222 0 90 0
NWMn P_model 10 666 0 90 0
NWMn P_model 20 1690 0 90 0
NWMn P_model 30 973 0 90 0
NWMn P_model 40 2519 0 90 0
NWMn P_model 50 1389 0 90 0
NWMn P_model 60 3932 0 90 0
NWMn P_model 70 1993 0 90 0
NWMn P_model 80 6480 0 90 0
NWMn P_model 90 2566 0 90 0
NWMn P_model 100 170858 0 90 0
NWMn P_model 110 16425 0 90 0
NWMn P_model 120 30954 0 90 0
NWMn P_model 130 20622 0 90 0
NWMn P_model 140 42249 0 90 0
NWMn P_model 150 24934 0 90 0
NWMn P_model 160 58902 0 90 0
NWMn P_model 170 30341 0 90 0
NWMn P_model 180 84109 0 90 0
NWMn P_model 190 34319 0 90 0
NWMn P_model 200 1336212 0 90 0
NWMn P_model 210 102544 0 90 0
NWMn P_model 220 170364 0 90 0
NWMn P_model 230 117688 0 90 0
NWMn P_model 240 217755 0 90 0
NWMn P_model 250 132819 0 90 0
NWMn P_model 260 279755 0 90 0
NWMn P_model 270 143261 0 90 0
NWMn P_model 280 365171 0 90 0
NWMn P_model 290 146066 0 90 0
NWMn P_model 300 4720170 0 90 0
NWMn P_model 310 277331 0 90 0
NWMn P_model 320 433457 0 90 0
NWMn P_model 330 301218 0 90 0
NWMn P_model 340 525947 0 90 0
NWMn P_model 350 319934 0 90 0
NWMn P_model 360 644027 0 90 0
NWMn P_model 370 325024 0 90 0
NWMn P_model 380 799274 0 90 0
NWMn P_model 390 304024 0 90 0
NWMn P_model 400 9683690 0 90 0
NWMn P_model 410 424858 0 90 0
NWMn P_model 420 651279 0 90 0
NWMn P_model 430 447307 0 90 0
NWMn P_model 440 768600 0 90 0
NWMn P_model 450 455936 0 90 0
NWMn P_model 460 914021 0 90 0
NWMn P_model 470 441521 0 90 0
NWMn P_model 480 1096093 0 90 0
NWMn P_model 490 390370 0 90 0
NWMn P_model 500 13499553 0 90 0
NWMn P_model 510 432753 0 90 0
NWMn P_model 520 670026 0 90 0
NWMn P_model 530 446820 0 90 0
NWMn P_model 540 776303 0 90 0
NWMn P_model 550 444610 0 90 0
NWMn P_model 560 909265 0 90 0
NWMn P_model 570 418245 0 90 0
NWMn P_model 580 1072316 0 90 0
NWMn P_model 590 353376 0 90 0
NWMn P_model 600 14154381 0 90 0
NWMn P_model 610 325750 0 90 0
NWMn P_model 620 517027 0 90 0
NWMn P_model 630 333182 0 90 0
NWMn P_model 640 599309 0 90 0
NWMn P_model 650 325867 0 90 0
NWMn P_model 660 693985 0 90 0
NWMn P_model 670 298717 0 90 0
NWMn P_model 680 811924 0 90 0
NWMn P_model 690 244843 0 90 0
NWMn P_model 700 11904371 0 90 0
NWMn P_model 710 193459 0 90 0
NWMn P_model 720 322176 0 90 0
NWMn P_model 730 195974 0 90 0
NWMn P_model 740 370906 0 90 0
NWMn P_model 750 189840 0 90 0
NWMn P_model 760 430024 0 90 0
NWMn P_model 770 172678 0 90 0
NWMn P_model 780 500038 0 90 0
NWMn P_model 790 136925 0 90 0
NWMn P_model 800 8403023 0 90 0
NWMn P_model 810 94524 0 90 0
NWMn P_model 820 167071 0 90 0
NWMn P_model 830 96194 0 90 0
NWMn P_model 840 194870 0 90 0
NWMn P_model 850 92486 0 90 0
NWMn P_model 860 225424 0 90 0
NWMn P_model 870 83464 0 90 0
NWMn P_model 880 263048 0 90 0
NWMn P_model 890 64441 0 90 0
NWMn P_model 900 5131840 0 90 0
NWMn P_model 910 39979 0 90 0
NWMn P_model 920 74708 0 90 0
NWMn P_model 930 40270 0 90 0
NWMn P_model 940 87027 0 90 0
NWMn P_model 950 39200 0 90 0
NWMn P_model 960 102139 0 90 0
NWMn P_model 970 34712 0 90 0
NWMn P_model 980 120546 0 90 0
NWMn P_model 990 26523 0 90 0
NWMn P_model 1000 2769423 0 90 0
NWMn P_model 1010 14312 0 90 0
NWMn P_model 1020 29516 0 90 0
NWMn P_model 1030 14981 0 90 0
NWMn P_model 1040 35046 0 90 0
NWMn P_model 1050 14231 0 90 0
NWMn P_model 1060 41481 0 90 0
NWMn P_model 1070 12746 0 90 0
NWMn P_model 1080 48665 0 90 0
NWMn P_model 1090 9583 0 90 0
NWMn P_model 1100 1339099 0 90 0
NWMn P_model 1110 4680 0 90 0
NWMn P_model 1120 10649 0 90 0
NWMn P_model 1130 4952 0 90 0
NWMn P_model 1140 12451 0 90 0
NWMn P_model 1150 4722 0 90 0
NWMn P_model 1160 15055 0 90 0
NWMn P_model 1170 4252 0 90 0
NWMn P_model 1180 17681 0 90 0
NWMn P_model 1190 3130 0 90 0
NWMn P_model 1200 587532 0 90 0
NWMn P_model 1210 1446 0 90 0
NWMn P_model 1220 3474 0 90 0
NWMn P_model 1230 1475 0 90 0
NWMn P_model 1240 4059 0 90 0
NWMn P_model 1250 1462 0 90 0
NWMn P_model 1260 4914 0 90 0
NWMn P_model 1270 1278 0 90 0
NWMn P_model 1280 6041 0 90 0
NWMn P_model 1290 968 0 90 0
NWMn P_model 1300 235859 0 90 0
NWMn P_model 1310 386 0 90 0
NWMn P_model 1320 1003 0 90 0
NWMn P_model 1330 413 0 90 0
NWMn P_model 1340 1158 0 90 0
NWMn P_model 1350 399 0 90 0
NWMn P_model 1360 1599 0 90 0
NWMn P_model 1370 336 0 90 0
NWMn P_model 1380 1850 0 90 0
NWMn P_model 1390 257 0 90 0
NWMn P_model 1400 87442 0 90 0
NWMn P_model 1410 89 0 90 0
NWMn P_model 1420 231 0 90 0
NWMn P_model 1430 95 0 90 0
NWMn P_model 1440 300 0 90 0
NWMn P_model 1450 101 0 90 0
NWMn P_model 1460 377 0 90 0
NWMn P_model 1470 92 0 90 0
NWMn P_model 1480 546 0 90 0
NWMn P_model 1490 73 0 90 0
NWMn P_model 1500 29823 0 90 0
NWMn P_model 1510 22 0 90 0
NWMn P_model 1520 75 0 90 0
NWMn P_model 1530 26 0 90 0
NWMn P_model 1540 77 0 90 0
NWMn P_model 1550 36 0 90 0
NWMn P_model 1560 95 0 90 0
NWMn P_model 1570 24 0 90 0
NWMn P_model 1580 117 0 90 0
NWMn P_model 1590 16 0 90 0
NWMn P_model 1600 9671 0 90 0
NWMn P_model 1610 5 0 90 0
NWMn P_model 1620 13 0 90 0
NWMn P_model 1630 3 0 90 0
NWMn P_model 1640 15 0 90 0
NWMn P_model 1650 8 0 90 0
NWMn P_model 1660 20 0 90 0
NWMn P_model 1670 4 0 90 0
NWMn P_model 1680 37 0 90 0
NWMn P_model 1690 2 0 90 0
NWMn P_model 1700 2877 0 90 0
NWMn P_model 1710 1 0 90 0
NWMn P_model 1720 2 0 90 0
NWMn P_model 1730 2 0 90 0
NWMn P_model 1740 6 0 90 0
NWMn P_model 1750 2 0 90 0
NWMn P_model 1760 11 0 90 0
NWMn P_model 1770 4 0 90 0
NWMn P_model 1780 4 0 90 0
NWMn P_model 1800 812 0 90 0
NWMn P_model 1820 1 0 90 0
NWMn P_model 1860 1 0 90 0
NWMn P_model 1880 3 0 90 0
NWMn P_model 1900 219 0 90 0
NWMn P_model 1960 1 0 90 0
NWMn P_model 1980 1 0 90 0
NWMn P_model 2000 47 0 90 0
NWMn P_model 2100 14 0 90 0
NWMn P_model 2200 2 0 90 0
NWMn F_model 0 6507 0 90 0
NWMn F_model 10 728 0 90 0
NWMn F_model 20 1704 0 90 0
NWMn F_model 30 1006 0 90 0
NWMn F_model 40 2594 0 90 0
NWMn F_model 50 1482 0 90 0
NWMn F_model 60 4086 0 90 0
NWMn F_model 70 1920 0 90 0
NWMn F_model 80 6434 0 90 0
NWMn F_model 90 2588 0 90 0
NWMn F_model 100 175289 0 90 0
NWMn F_model 110 16796 0 90 0
NWMn F_model 120 31411 0 90 0
NWMn F_model 130 20650 0 90 0
NWMn F_model 140 43078 0 90 0
NWMn F_model 150 25422 0 90 0
NWMn F_model 160 59842 0 90 0
NWMn F_model 170 30407 0 90 0
NWMn F_model 180 83950 0 90 0
NWMn F_model 190 34353 0 90 0
NWMn F_model 200 1349400 0 90 0
NWMn F_model 210 101948 0 90 0
NWMn F_model 220 170938 0 90 0
NWMn F_model 230 116429 0 90 0
NWMn F_model 240 217422 0 90 0
NWMn F_model 250 131685 0 90 0
NWMn F_model 260 279287 0 90 0
NWMn F_model 270 143133 0 90 0
NWMn F_model 280 363459 0 90 0
NWMn F_model 290 145471 0 90 0
NWMn F_model 300 4732709 0 90 0
NWMn F_model 310 275264 0 90 0
NWMn F_model 320 431847 0 90 0
NWMn F_model 330 300513 0 90 0
NWMn F_model 340 523884 0 90 0
NWMn F_model 350 318014 0 90 0
NWMn F_model 360 639819 0 90 0
NWMn F_model 370 322802 0 90 0
NWMn F_model 380 796430 0 90 0
NWMn F_model 390 302455 0 90 0
